"iv_malla_modi_id";"ano";"ndvi_i";"lng";"lat"
226265;2011;0.49;-3.38731861426872;36.9401618965247
226265;2012;0.57;-3.38731861426872;36.9401618965247
226266;2000;0.52;-3.38471205226693;36.9401618965247
226266;2001;0.56;-3.38471205226693;36.9401618965247
226266;2002;0.51;-3.38471205226693;36.9401618965247
226266;2003;0.55;-3.38471205226693;36.9401618965247
226266;2004;0.48;-3.38471205226693;36.9401618965247
226266;2005;0.50;-3.38471205226693;36.9401618965247
226266;2006;0.54;-3.38471205226693;36.9401618965247
226266;2007;0.53;-3.38471205226693;36.9401618965247
226266;2008;0.51;-3.38471205226693;36.9401618965247
226266;2009;0.52;-3.38471205226693;36.9401618965247
226266;2010;0.54;-3.38471205226693;36.9401618965247
226266;2011;0.49;-3.38471205226693;36.9401618965247
226266;2012;0.56;-3.38471205226693;36.9401618965247
226267;2000;0.54;-3.38210549026514;36.9401618965247
226267;2001;0.58;-3.38210549026514;36.9401618965247
226267;2002;0.53;-3.38210549026514;36.9401618965247
226267;2003;0.57;-3.38210549026514;36.9401618965247
226267;2004;0.48;-3.38210549026514;36.9401618965247
226267;2005;0.50;-3.38210549026514;36.9401618965247
226267;2006;0.53;-3.38210549026514;36.9401618965247
226267;2007;0.54;-3.38210549026514;36.9401618965247
226267;2008;0.54;-3.38210549026514;36.9401618965247
226267;2009;0.52;-3.38210549026514;36.9401618965247
226267;2010;0.55;-3.38210549026514;36.9401618965247
226267;2011;0.49;-3.38210549026514;36.9401618965247
226267;2012;0.56;-3.38210549026514;36.9401618965247
225580;2000;0.63;-3.40305102952666;36.9422452266359
225580;2001;0.66;-3.40305102952666;36.9422452266359
225580;2002;0.64;-3.40305102952666;36.9422452266359
225580;2003;0.66;-3.40305102952666;36.9422452266359
225580;2004;0.58;-3.40305102952666;36.9422452266359
225580;2005;0.63;-3.40305102952666;36.9422452266359
225580;2006;0.64;-3.40305102952666;36.9422452266359
225580;2007;0.65;-3.40305102952666;36.9422452266359
225580;2008;0.63;-3.40305102952666;36.9422452266359
225580;2009;0.63;-3.40305102952666;36.9422452266359
225580;2010;0.67;-3.40305102952666;36.9422452266359
225580;2011;0.60;-3.40305102952666;36.9422452266359
225580;2012;0.67;-3.40305102952666;36.9422452266359
225581;2000;0.58;-3.40044439625658;36.9422452266359
225581;2001;0.63;-3.40044439625658;36.9422452266359
225581;2002;0.60;-3.40044439625658;36.9422452266359
225581;2003;0.64;-3.40044439625658;36.9422452266359
225581;2004;0.53;-3.40044439625658;36.9422452266359
225581;2005;0.57;-3.40044439625658;36.9422452266359
225581;2006;0.58;-3.40044439625658;36.9422452266359
225581;2007;0.62;-3.40044439625658;36.9422452266359
225581;2008;0.58;-3.40044439625658;36.9422452266359
225581;2009;0.59;-3.40044439625658;36.9422452266359
225581;2010;0.62;-3.40044439625658;36.9422452266359
225581;2011;0.55;-3.40044439625658;36.9422452266359
225581;2012;0.63;-3.40044439625658;36.9422452266359
225582;2000;0.57;-3.3978377629865;36.9422452266359
225582;2001;0.61;-3.3978377629865;36.9422452266359
225582;2002;0.59;-3.3978377629865;36.9422452266359
225582;2003;0.62;-3.3978377629865;36.9422452266359
225582;2004;0.52;-3.3978377629865;36.9422452266359
225582;2005;0.56;-3.3978377629865;36.9422452266359
225582;2006;0.57;-3.3978377629865;36.9422452266359
225582;2007;0.59;-3.3978377629865;36.9422452266359
225582;2008;0.55;-3.3978377629865;36.9422452266359
